cand_id,cand_name,cand_name_last,party,office,state,incumbency,spend,impressions,ad_tone_attack,ad_tone_promote,ad_tone_contrast
ftm_224322,"MASON, GARRETT PAUL",MASON,R,Governor,ME,Open Seat,12937.5,347987.5,0.006819767897277435,0.7456410954234474,0.2428407777193054
ftm_224323,"MAYHEW, MARY C",MAYHEW,R,Governor,ME,Open Seat,3192.5,246992.5,0.013519694398640373,0.8853331430363093,0.09288661971681662
ftm_224324,"MILLS, JANET T",MILLS,D,Governor,ME,Open Seat,69750.5,3114650.5,0.014486608726934368,0.8098303165121036,0.1620590456433636
ftm_224326,"SWEET, ELIZABETH ANN (BETSY)",SWEET,D,Governor,ME,Open Seat,20164,1364914,0.013737078326464008,0.8492306756575253,0.14272803217891214
ftm_224344,"GIUNCHIGLIANI, CHRISTINA (CHRIS)",GIUNCHIGLIANI,D,Governor,NV,Open Seat,4791.5,214491.5,0.0724137252286593,0.7195109775793611,0.16168985135882805
ftm_224346,"SISOLAK, STEVE",SISOLAK,D,Governor,NV,Open Seat,91439,8006389.5,0.035856192290660574,0.6637312850905206,0.2451921671860887
ftm_224348,"FISHER, JARED",FISHER,R,Governor,NV,Open Seat,3544,172994,0.008787137210901274,0.6940562123104306,0.2863010899445508
ftm_224351,"SCHWARTZ, DANIEL (DAN)",SCHWARTZ,R,Governor,NV,Open Seat,4048.5,112498.5,0.018348053207717707,0.3994804957156476,0.48674732664160025
ftm_224353,"MARSHALL, KATHLEEN (KATE)",MARSHALL,D,Governor,NV,Open Seat,8832,283982,0.03024856516564509,0.5969027081512596,0.28381423644550735
ftm_224354,"ROBERSON, MICHAEL",ROBERSON,R,Governor,NV,Open Seat,1896,397996,0.09253957161494193,0.6285966637875444,0.20431289513889417
ftm_224355,"FORD, AARON D",FORD,D,Other Statewide,NV,Open Seat,10267.5,920967.5,0.02908522556969665,0.7921887825248095,0.19016732090512525
ftm_224356,"RAIMONDO, GINA M",RAIMONDO,D,Governor,RI,Incumbent,162315,9321415,0.06911071961364602,0.7435626771009176,0.1534072544616364
ftm_224358,"FUNG, ALLAN",FUNG,R,Governor,RI,Challenger,60254,4308354,0.0646848912645911,0.7276050394455656,0.1883426581861864
ftm_224359,"MORGAN, PATRICIA L",MORGAN,R,Governor,RI,Open Seat,5754.5,466954.5,0.04268184504009713,0.7916435117021322,0.15038870929344558
ftm_224361,"MCKEE, DANIEL J (DAN)",MCKEE,D,Governor,RI,Incumbent,18002.5,970452.5,0.011008791316534225,0.8842570571186527,0.11947250890449113
ftm_224362,"REGUNBERG, J AARON",REGUNBERG,D,Governor,RI,Challenger,11063,587963,0.040769758166778296,0.7955786048788622,0.13954765349427997
ftm_224363,"GORBEA, NELLIE M",GORBEA,D,Other Statewide,RI,Incumbent,11738.5,488988.5,0.008062857841080222,0.9594892248076935,0.04090135138565733
ftm_224364,"NERONHA, PETER",NERONHA,D,Other Statewide,RI,Open Seat,30940,121990.5,0.024749227935290264,0.5161374235327261,0.25917576565624767
ftm_224365,"MAGAZINER, SETH M",MAGAZINER,D,Other Statewide,RI,Incumbent,14666.5,952466.5,0.011462350720317038,0.8835525605511213,0.11543532600047762
ftm_224371,"ARAUJO, NELSON",ARAUJO,D,Other Statewide,NV,Challenger,2490,176490,0.006570711256461155,0.9375525063075822,0.07936856895556053
ftm_224374,"YBARRA, SHERRI",YBARRA,R,Other Statewide,ID,Incumbent,1398,63498,0.004360385101691706,0.9630948818300762,0.034276392575960914
ftm_224391,"WALZ, TIM & FLANAGAN, PEGGY",WALZ,D,Governor,MN,Open Seat,439797.5,33756598.5,0.023822387847014567,0.8590591613115097,0.12635900792541185
ftm_224394,"GRIFFIN, JOHN TIMOTHY (TIM)",GRIFFIN,R,Governor,AR,Incumbent,3398,110998,0.033835202855747516,0.8428957161192424,0.07565610149741064
ftm_224395,"RUTLEDGE, LESLIE",RUTLEDGE,R,Other Statewide,AR,Incumbent,40729.5,2521479.5,0.025434410744777976,0.899700899222798,0.06798068019901489
ftm_224397,"INMAN, SUSAN",INMAN,D,Other Statewide,AR,Open Seat,3348.5,107998.5,0.0057179152969740864,0.9145962476660129,0.10705261063132632
ftm_224398,"DROWN, TREVOR",DROWN,R,Other Statewide,AR,Open Seat,599,59999,0.0038440739612036604,0.931176799903314,0.0719177572298056
ftm_224399,"THURSTON, JOHN M",THURSTON,R,Other Statewide,AR,Open Seat,5740.5,403490.5,0.0037878253288677775,0.960699432589875,0.0550953400382108
ftm_224406,"GRUNWALD, EDIE",GRUNWALD,R,Governor,AK,Open Seat,5054,439954,0.011210419570083275,0.9490734768789707,0.045866022107980436
ftm_224407,"MEYER, KEVIN G",MEYER,R,Governor,AK,Open Seat,66111,3783961,0.003817316568647072,0.9332916266464698,0.08068661440817
ftm_224409,"WRIGHT, STEPHEN",WRIGHT,R,Governor,AK,Open Seat,99,5999,0.005176215116709279,0.9629205184302819,0.04463212263290637
ftm_224411,"FARLEY, STEVE",FARLEY,D,Governor,AZ,Open Seat,15529,1327479,0.05402259372887064,0.7313125016292084,0.19661297051857593
ftm_224412,"GARCIA, DAVID",GARCIA,D,Governor,AZ,Challenger,67657.5,2647407.5,0.007477916585585267,0.8305563936207659,0.19651607892258946
ftm_224413,"DUCEY, DOUGLAS A",DUCEY,R,Governor,AZ,Incumbent,279114,12262814,0.03157302804995125,0.8366566557436361,0.11766859710512412
ftm_224419,"CONTRERAS, JANUARY",CONTRERAS,D,Other Statewide,AZ,Challenger,38794.5,1624945,0.03262959892522234,0.7998040315620117,0.14386444882815527
ftm_224423,"DOUGLAS, DIANE M",DOUGLAS,R,Other Statewide,AZ,Incumbent,3482.5,462482.5,0.01226947223538689,0.8855049063887588,0.12157842218485816
ftm_224424,"LIVINGSTON, TRACY",LIVINGSTON,R,Other Statewide,AZ,Challenger,8734,268984,0.05581891544363499,0.7967560910072227,0.11788637842648099
ftm_224425,"RIGGS, FRANK",RIGGS,R,Other Statewide,AZ,Open Seat,45220,2857970,0.042533799125265434,0.7116209717234917,0.18059096683613488
ftm_224426,"HOFFMAN, KATHY",HOFFMAN,D,Other Statewide,AZ,Open Seat,73240,4119240,0.014516953142416286,0.911367984307404,0.07758226700063357
ftm_224427,"SCHAPIRA, DAVID",SCHAPIRA,D,Other Statewide,AZ,Open Seat,17604.5,1799454.5,0.02639890791933547,0.8396856433469345,0.14146424815375036
ftm_224456,"LEONARD III, THOMAS L",LEONARD,R,Other Statewide,MI,Open Seat,43607,2615907,0.043449170634918745,0.8665661404020167,0.0775058474054365
ftm_224458,"NESSEL, DANA",NESSEL,D,Other Statewide,MI,Open Seat,22005,1016405,0.020600288836076324,0.7677841451949391,0.17596989765952628
ftm_224460,"SCHUITMAKER, TONYA L",SCHUITMAKER,R,Other Statewide,MI,Open Seat,5188,292488,0.06608834118378845,0.7241992362868312,0.15062344824835783
ftm_224462,"COLBECK, PATRICK J",COLBECK,R,Governor,MI,Open Seat,6514.5,809464.5,0.022694382892479614,0.9309275937682819,0.042969927154451366
ftm_224465,"EL-SAYED, ADBULRAHMAN M (ADBUL)",EL-SAYED,D,Governor,MI,Open Seat,381490.5,15899890.5,0.023154727103959,0.7449090422917055,0.16268302124494216
ftm_224470,"HINES, JAMES R (JIM)",HINES,R,Governor,MI,Open Seat,25288,2796988,0.08492563814002083,0.7590794293239972,0.10878058454104644
ftm_224478,"SCHUETTE, WILLIAM D (BILL)",SCHUETTE,R,Governor,MI,Open Seat,167327.5,7886777.5,0.06388576943194675,0.8106781348550263,0.11299587586711911
ftm_224481,"THANEDAR, SHRI",THANEDAR,D,Governor,MI,Open Seat,267722.5,18410373,0.023044626435902157,0.8941715609431795,0.09582722884394156
ftm_224483,"WHITMER, GRETCHEN E",WHITMER,D,Governor,MI,Open Seat,304857.5,18249858,0.016229433846525726,0.8360356952664669,0.1497039130147947
ftm_224485,"BENSON, JOCELYN F",BENSON,D,Other Statewide,MI,Open Seat,2779,167479,0.016210040032265425,0.9447713912345372,0.04981559807344413
ftm_224488,"LANG, MARY TREDER",LANG,R,Other Statewide,MI,Open Seat,14042,1113492,0.008445956407198965,0.9557159655930191,0.04835090981267016
ftm_224520,"SMITH JR, JAMES E (JIM)",SMITH,D,Governor,SC,Open Seat,135112.5,8986313,0.026448224862777477,0.9284098175695745,0.058753949116336246
ftm_224521,"BRYANT, KEVIN L",BRYANT,R,Governor,SC,Challenger,16643.5,2661493.5,0.053338465994334325,0.8426661974648366,0.08722935785418126
ftm_224522,"MCGILL, JOHN (YANCEY)",MCGILL,R,Governor,SC,Challenger,297,17997,0.006101118765021085,0.9560338280556552,0.04720489012012107
ftm_224523,"MCMASTER, HENRY D",MCMASTER,R,Governor,SC,Incumbent,178554,9329754,0.06830778235477789,0.8164875131615565,0.08843000715546498
ftm_224524,"TEMPLETON, CATHERINE BRAWLEY",TEMPLETON,R,Governor,SC,Challenger,77928.5,3507478.5,0.11513324552977254,0.72632973449229,0.19697288809757524
ftm_224526,"HERLONG, WILLIAM D",HERLONG,R,Other Statewide,SC,Challenger,2796,320996,0.13855847190248935,0.6180694530035938,0.19873273078932674
ftm_224528,"PUTNAM, JOSHUA A",PUTNAM,R,Other Statewide,SC,Challenger,2845,495495,0.014278213672753814,0.9308933218738452,0.05721777321643284
ftm_224529,"WEATHERS, HUGH",WEATHERS,R,Other Statewide,SC,Incumbent,11386,822486,0.012254924438422764,0.8628179213369296,0.12132611388951536
ftm_224543,"DEAN, KARL",DEAN,D,Governor,TN,Open Seat,189883.5,11907883.5,0.04145398542984756,0.7963061915660282,0.14122174353649347
ftm_224544,"FITZHUGH, CRAIG",FITZHUGH,D,Governor,TN,Open Seat,9041.5,752941.5,0.008195954478809817,0.9283614104128373,0.07339838279685916
ftm_224546,"HARWELL, BETH",HARWELL,R,Governor,TN,Open Seat,71052.5,5880452.5,0.02055651545289934,0.8690326214934191,0.1135922657398406
ftm_224547,"BLACK, DIANE LYNN",BLACK,R,Governor,TN,Open Seat,85819.5,7389419.5,0.039045491742333405,0.78976394155860985,0.15271854568117357
ftm_224554,"LEE, BILL",LEE,R,Governor,TN,Open Seat,215431.5,12737332.5,0.00873884779016535,0.8616636877953306,0.14107665243886885
ftm_224557,"BOYD, RANDY",BOYD,R,Governor,TN,Open Seat,464803,16684403,0.01291564709750145,0.9011825045824309,0.10279367138060917
ftm_224562,"ABBOTT, GREG",ABBOTT,R,Governor,TX,Incumbent,1100108.5,24764313,0.04943233108597745,0.8102584806636814,0.13385727612640563
ftm_224567,"COLLIER, MIKE",COLLIER,D,Governor,TX,Challenger,210153,26090003,0.03662086735022106,0.7903832555824251,0.13879789517826002
ftm_224569,"PATRICK, DAN GOEB",PATRICK,R,Governor,TX,Incumbent,421287,17669838.5,0.05586324615830609,0.8715550950817851,0.07563669365744763
ftm_224570,"PAXTON JR, W KENNETH (KEN)",PAXTON,R,Other Statewide,TX,Incumbent,133630,5205980,0.10539076122197598,0.7055972047811744,0.13249018456804823
ftm_229200,"LIPINSKY, ELLIOTT",LIPINSKY,R,Other Statewide,AL,Challenger,299.5,29999.5,0.02208333816457148,0.9406088628414503,0.044086507259488365
ftm_229215,"DEGENHARDT, DENNIS D",DEGENHARDT,D,State House,WI,Open Seat,6771.5,380971.5,0.007244608252708643,0.915811203989385,0.10257393717958763
ftm_229219,"FREDRICKS, TOM",FREDRICKS,R,State House,AL,Open Seat,495,34495,0.05644640784477889,0.7866492471077472,0.13225063694558117
ftm_229226,"BURKETTE, DAVID (COACH)",BURKETTE,D,State Senate,AL,Open Seat,1844,353994,0.0068786807857025515,0.9564616314266036,0.040237925497745804
ftm_229228,"KNIGHT, JOHN",KNIGHT,D,State Senate,AL,Open Seat,1497.5,149997.5,0.08080701104884912,0.7036870940745761,0.12440908866538285
ftm_229230,"REYNOLDS, REX",REYNOLDS,R,State House,AL,Open Seat,6841.5,312991.5,0.006113329325347737,0.9580496894971381,0.04687811079317269
ftm_229235,"HALL, JEFF",HALL,R,State Senate,OK,Open Seat,299.5,29999.5,0.008883164816488844,0.9615808376985409,0.04094106885626468
ftm_229242,"MCGAUGH, PEGGY",MCGAUGH,R,State House,MO,Open Seat,398.5,60498.5,0.0031136863001888213,0.9429602876328059,0.06336231870721086
ftm_229245,"REVIS, MIKE",REVIS,D,State House,MO,Open Seat,1787,72487,0.021210981867276695,0.8640287092567319,0.09632842287949
ftm_229246,"KNIGHT, JEFF",KNIGHT,R,State House,MO,Open Seat,599,104999,0.007298488371811423,0.9499515049526958,0.05799242663414085
ftm_229247,"FORD, RONNA",FORD,D,State House,MO,Open Seat,3447.5,111497.5,0.01601900427418717,0.9058886868090692,0.10021202338442589
ftm_229248,"DINKINS, CHRIS",DINKINS,R,State House,MO,Open Seat,1596.5,60996.5,0.0031161939754354557,0.9477791834453781,0.06626562223583819
ftm_229283,"HALL, BOB",HALL,R,State Senate,TX,Incumbent,3142,390992,0.025384197425720872,0.7612542251527519,0.17714708744200316
ftm_229286,"SCUDDER, KENDALL",SCUDDER,D,State Senate,TX,Challenger,3192.5,165992.5,0.00889992604418953,0.8581613553468851,0.25044136970091474
ftm_229287,"LAYTON, SHIRLEY",LAYTON,D,State Senate,TX,Challenger,2383.5,144483.5,0.04690568348615019,0.7724789844478659,0.16296139523268025
ftm_229291,"NICHOLS, ROBERT",NICHOLS,R,State Senate,TX,Incumbent,12025.5,668975.5,0.004948790913769075,0.9781396449332831,0.01895507683267281
ftm_229293,"SCHWERTNER, CHARLES J",SCHWERTNER,R,State Senate,TX,Incumbent,2893,176993,0.12283348525950195,0.7906445975102017,0.1016613808298535
ftm_229297,"CORTEZ JR, RUBEN",CORTEZ,D,Other Statewide,TX,Incumbent,1445.5,98995.5,0.0024160469786429994,0.98493709931262,0.02221738466730044
ftm_229299,"WALSH, MEG",WALSH,D,State Senate,TX,Challenger,5131,364481,0.010931581051588363,0.93146728201194,0.060310738450388514
ftm_229302,"CHEVALIER, JOI",CHEVALIER,D,Other Statewide,TX,Challenger,6298.5,232498.5,0.015569206105215127,0.9144397307152531,0.09143603156689376
ftm_229310,"CRADDICK, CHRISTI",CRADDICK,R,Other Statewide,TX,Incumbent,17888.5,2485938.5,0.012447748301907195,0.9320741555063612,0.06417553129311117
ftm_229344,"PAXTON, ANGELA",PAXTON,R,State Senate,TX,Open Seat,17075.5,650975.5,0.009273437949898242,0.8683053675062169,0.1426619790590992
ftm_229346,"PHARISS, MARK",PHARISS,D,State Senate,TX,Open Seat,4569,470969,0.04296699379627255,0.7943538776075626,0.13446341961905803
ftm_229350,"BURUD, GWENN",BURUD,D,State Senate,TX,Challenger,2435.5,88985.5,0.006707945470335008,0.6974268482438731,0.2691507806086075
ftm_229353,"HEGAR JR, GLENN",HEGAR,R,Other Statewide,TX,Incumbent,8993.5,351993.5,0.004475150456819534,0.9581599737827087,0.050171519519875335
ftm_229356,"HANCOCK, KELLY",HANCOCK,R,State Senate,TX,Incumbent,15512,870962,0.018555085633592656,0.8079008820102546,0.18692404603422472
ftm_229357,"BURTON, KONNI",BURTON,R,State Senate,TX,Incumbent,159441.5,6024791.5,0.053183613210566937,0.7505893026727808,0.1567517453866081
ftm_229358,"CAMPOLO, ALLISON",CAMPOLO,D,State Senate,TX,Open Seat,99,5999,0.09070643162887282,0.8790718106940709,0.05450870386517811
ftm_229365,"POWELL, BEVERLY",POWELL,D,State Senate,TX,Challenger,17064.5,711914.5,0.07200717374904898,0.6177741293156036,0.2918273217916662
ftm_229367,"MARKOWITZ, ELIZABETH (ELIZ)",MARKOWITZ,D,Other Statewide,TX,Open Seat,6341,287441,0.008966294131631325,0.9521287477342065,0.049347466778250464
ftm_229373,"WATSON, KIRK",WATSON,D,State Senate,TX,Incumbent,349,32999,0.003828735172142775,0.980087879513919,0.02420973188965203
ftm_229386,"HUFFINES, DONALD BLAINE (DON)",HUFFINES,R,State Senate,TX,Incumbent,39104.5,2736454.5,0.0528084571264938,0.7627941438438584,0.12849165613745964
ftm_229388,"MORTON, CARLA",MORTON,D,Other Statewide,TX,Challenger,495,14995,0.00828175764427303,0.8721094214969681,0.16752412716293835
ftm_229392,"MCALLEN, ROMAN",MCALLEN,D,Other Statewide,TX,Challenger,5033,1041983,0.03127241097786914,0.8560636784204845,0.08442975865918338
ftm_229394,"JOHNSON, NATHAN",JOHNSON,D,State Senate,TX,Challenger,21788.5,1223988.5,0.009759654093196775,0.7656358812786999,0.2299493345737086
ftm_229410,"NELSON, JUSTIN",NELSON,D,Other Statewide,TX,Challenger,199891,8832291.5,0.06542586097327886,0.6834897602066373,0.14401231925942398
ftm_229414,"LITTLE, PAM",LITTLE,R,Other Statewide,TX,Open Seat,2344,150494,0.009963881963358803,0.9424773643413592,0.052609616901369075
ftm_229422,"ALLISON, STEPHEN P (STEVE)",ALLISON,R,State House,TX,Open Seat,8028.5,367978.5,0.009683022293581608,0.9237908731642165,0.08275446290869656
ftm_229425,"ALVARADO, CAROL",ALVARADO,D,State House,TX,Incumbent,16890,659990,0.0202491883361675,0.8971482361062167,0.06986835163925885
ftm_229430,"ARNOLD, MARIANNE",ARNOLD,D,State House,TX,Challenger,11987.5,956437.5,0.03103007573517029,0.9120318211511326,0.06697134581300627
ftm_229432,"ASH, RAY",ASH,D,State House,TX,Open Seat,844,27994,0.008821603540390193,0.8885382846450941,0.11965112977893773
ftm_229433,"ASHBY, TRENT",ASHBY,R,State House,TX,Incumbent,11021,877971,0.015343249848100874,0.9531610078703399,0.042218581020849556
ftm_229436,"BAILES, ERNEST",BAILES,R,State House,TX,Incumbent,2183,138983,0.027470907717968642,0.9327971243514196,0.0467398042625804
ftm_229438,"BARNETT, CLAIRE",BARNETT,D,State House,TX,Challenger,1044.5,40994.5,0.013009410203347406,0.9078206621162026,0.09935882188015917
ftm_229442,"BECKLEY, MICHELLE",BECKLEY,D,State House,TX,Challenger,1784.5,79984.5,0.009245896330668107,0.9023823807401838,0.09647933944661473
ftm_229444,"BEEBE, MATT",BEEBE,R,State House,TX,Open Seat,893.5,33493.5,0.025395465284861956,0.7123911329219281,0.21203865611067382
ftm_229445,"BELL-METEREAU, REBECCA",BELL-METEREAU,D,State House,TX,Open Seat,349,32999,0.009321017817001,0.5759258871057579,0.3997691488371702
ftm_229449,"BLANCO, CESAR",BLANCO,D,State House,TX,Incumbent,1247.5,167997.5,0.011766763537072967,0.9609454158563137,0.024951863033615254
ftm_229451,"BONNEN, DENNIS H",BONNEN,R,State House,TX,Incumbent,495,27495,0.033979546029400974,0.9236761364414511,0.040187285017768304
ftm_229452,"BONNEN, GREG",BONNEN,R,State House,TX,Incumbent,4219.5,190969.5,0.01721833898326199,0.9259379506060156,0.06929548515649843
ftm_229456,"BOWERS, RHETTA ANDREWS",BOWERS,D,State House,TX,Open Seat,747.5,292497.5,0.0028361147848543497,0.9801110216467178,0.027579496585154448
ftm_229459,"BUCKLEY, BRADLEY (BRAD)",BUCKLEY,R,State House,TX,Open Seat,11682,525482,0.011283133893506225,0.943326864604757,0.05564333990316484
ftm_229460,"BUCY III, JOHN H",BUCY,D,State House,TX,Challenger,29035,1924435,0.026419360262456566,0.8608807104237444,0.11008488979828378
ftm_229461,"BURNS, DEWAYNE",BURNS,R,State House,TX,Incumbent,99,3499,0.04646390114733709,0.840703030305365,0.12127091951217062
ftm_229463,"BUTTON, ANGIE CHEN",BUTTON,R,State House,TX,Incumbent,16973,782473,0.019519455906041996,0.920998529389767,0.061337483061355835
ftm_229464,"CALANNI, GINA",CALANNI,D,State House,TX,Challenger,8218.5,584468.5,0.018440981807177136,0.8995934588983288,0.07649654936119682
ftm_229466,"CANALES, TERRY",CANALES,D,State House,TX,Incumbent,445.5,23995.5,0.01536476851081169,0.9516023383724984,0.03613830094370884
ftm_229467,"CANTU, JENNIFER",CANTU,D,State House,TX,Challenger,990,19990,0.04627201141279202,0.8702005690839243,0.09275061296249665
ftm_229468,"CAPRIGLIONE, GIOVANNI",CAPRIGLIONE,R,State House,TX,Incumbent,10261,651461,0.014304073635428535,0.9031296540930429,0.10241789654075908
ftm_229473,"CATTANACH, JOANNA",CATTANACH,D,State House,TX,Challenger,23242.5,1947942.5,0.0073463936067147614,0.9512101020611855,0.04763688797127244
ftm_229474,"CHAMBERS, BRANDY K",CHAMBERS,D,State House,TX,Challenger,15086,2143986,0.05761507272092654,0.8117353464439435,0.13689597719330707
ftm_229488,"DALE, ANTHONY (TONY)",DALE,R,State House,TX,Incumbent,25811.5,1293961.5,0.0718996980361444,0.7207338119889504,0.15730655052098103
ftm_229492,"DEAN, JAY",DEAN,R,State House,TX,Incumbent,3339,292489,0.015910535510176512,0.9309982922736719,0.06428019357867347
ftm_229495,"DEMERCHANT, L SARAH",DEMERCHANT,D,State House,TX,Challenger,643.5,20993.5,0.010820804942768412,0.9496166862008615,0.05008159994066804
ftm_229497,"DESHAZO, HILDA GARZA",DESHAZO,R,State House,TX,Challenger,4925,315475,0.01862078779892544,0.8886007965771529,0.09141674979920428
ftm_229499,"DOMINGUEZ, ALEX",DOMINGUEZ,D,State House,TX,Open Seat,49.5,7499.5,0.0056272558393260265,0.870533309127277,0.11959376804224428
ftm_229513,"FIELDS, SAMANTHA CARRILLO",FIELDS,D,State House,TX,Challenger,297,15497,0.021734286995471894,0.9132550109556132,0.05124069225851785
ftm_229516,"FLORES, CYNTHIA",FLORES,R,State House,TX,Open Seat,21033,1557983,0.011234601149543279,0.9158549487118345,0.07255206935143468
ftm_229517,"FLYNN, DAN",FLYNN,R,State House,TX,Incumbent,6470,403470,0.020233963374935646,0.9141814729560254,0.07107392983167124
ftm_229519,"FOWLER, ELAINA",FOWLER,D,State House,TX,Open Seat,247.5,2497.5,0.013862962040184921,0.8433912367871432,0.17682590965709552
ftm_229521,"FRULLO, JOHN",FRULLO,R,State House,TX,Incumbent,148.5,8498.5,0.013253825784174172,0.9636944912076152,0.03198194667204519
ftm_229524,"GEREN, CHARLIE",GEREN,R,State House,TX,Incumbent,2824,162974,0.01385116833390056,0.93897177171778,0.047529890988936854
ftm_229532,"GUERRA, ROBERT (BOBBY)",GUERRA,D,State House,TX,Incumbent,2096.5,209996.5,0.018039070271253756,0.9207245066456271,0.046662290217331245
ftm_229539,"HARRIS, CODY",HARRIS,R,State House,TX,Open Seat,3489,205489,0.05062804529503034,0.6546112668509422,0.18984993511247888
ftm_229540,"HATTON, SAM",HATTON,D,State House,TX,Challenger,4380,520480,0.01184112101363948,0.9016596997487749,0.09703708148330717
ftm_229543,"HEFNER, VALERIE N",HEFNER,D,State House,TX,Open Seat,693,26993,0.016547256035436275,0.9011169577578118,0.08180440106087598
ftm_229544,"HERNANDEZ, ANA E",HERNANDEZ,D,State House,TX,Incumbent,12088,975488,0.012552974645819979,0.9572423642797943,0.04319025681372114
ftm_229547,"HINOJOSA, REGINA I (GINA)",HINOJOSA,D,State House,TX,Incumbent,1443,126493,0.025145574308172377,0.8528658759558954,0.1096999782910946
ftm_229548,"HIRSCH, SHARON",HIRSCH,D,State House,TX,Challenger,14705.5,1395455.5,0.007867562385600761,0.9429308489069046,0.06172087778241183
ftm_229549,"HOLLAND, JUSTIN",HOLLAND,R,State House,TX,Incumbent,349,32999,0.0019903768509911862,0.9872028113577463,0.02212044191224504
ftm_229555,"INFORTUNIO, FRED",INFORTUNIO,D,State House,TX,Challenger,2336,121986,0.022553844492307122,0.9099629955776558,0.07923548597218591
